city_id,ward_id,ward_number,ward_name,zone_name,locality_name,place_type,osm_type,osm_id,lat,lng,source_name,source_url,is_verified,notes
chennai,ward-070,70,Ward 70,Zone Thiru-vi-ka-nagar,CMWSSB Division 70,neighbourhood,way,964273482,13.1089740,80.2514975,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273482,false,
chennai,ward-070,70,Ward 70,Zone Thiru-vi-ka-nagar,Perambur,suburb,node,248560758,13.1121242,80.2450220,OpenStreetMap Overpass,https://www.openstreetmap.org/node/248560758,false,
chennai,ward-071,71,Ward 71,Zone Thiru-vi-ka-nagar,CMWSSB Division 71,neighbourhood,way,964273480,13.1027565,80.2473735,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273480,false,
chennai,ward-072,72,Ward 72,Zone Thiru-vi-ka-nagar,CMWSSB Division 72,neighbourhood,way,964273481,13.1031710,80.2667420,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273481,false,
chennai,ward-072,72,Ward 72,Zone Thiru-vi-ka-nagar,Narasimha Nagar,neighbourhood,node,610889131,13.1047765,80.2661886,OpenStreetMap Overpass,https://www.openstreetmap.org/node/610889131,false,
chennai,ward-072,72,Ward 72,Zone Thiru-vi-ka-nagar,Pulianthope,suburb,node,311286657,13.1003849,80.2683122,OpenStreetMap Overpass,https://www.openstreetmap.org/node/311286657,false,
chennai,ward-073,73,Ward 73,Zone Thiru-vi-ka-nagar,CMWSSB Division 73,neighbourhood,way,964273479,13.1012480,80.2595955,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273479,false,
chennai,ward-074,74,Ward 74,Zone Thiru-vi-ka-nagar,CMWSSB Division 74,neighbourhood,way,964273478,13.0923660,80.2458635,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273478,false,
chennai,ward-074,74,Ward 74,Zone Thiru-vi-ka-nagar,Otteri,suburb,node,344492756,13.0969576,80.2487215,OpenStreetMap Overpass,https://www.openstreetmap.org/node/344492756,false,
chennai,ward-074,74,Ward 74,Zone Thiru-vi-ka-nagar,Secretariat Colony,neighbourhood,node,618743795,13.0894501,80.2428196,OpenStreetMap Overpass,https://www.openstreetmap.org/node/618743795,false,
chennai,ward-075,75,Ward 75,Zone Thiru-vi-ka-nagar,CMWSSB Division 75,neighbourhood,way,964273477,13.0945305,80.2518585,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273477,false,
chennai,ward-076,76,Ward 76,Zone Thiru-vi-ka-nagar,CMWSSB Division 76,neighbourhood,way,964273476,13.0966005,80.2583185,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273476,false,
chennai,ward-077,77,Ward 77,Zone Thiru-vi-ka-nagar,CMWSSB Division 77,neighbourhood,way,964273475,13.0952900,80.2674805,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273475,false,
chennai,ward-078,78,Ward 78,Zone Thiru-vi-ka-nagar,Choolai,suburb,node,344413691,13.0906283,80.2621417,OpenStreetMap Overpass,https://www.openstreetmap.org/node/344413691,false,
chennai,ward-078,78,Ward 78,Zone Thiru-vi-ka-nagar,Purasawalkam,suburb,node,290352313,13.0893275,80.2550331,OpenStreetMap Overpass,https://www.openstreetmap.org/node/290352313,false,
chennai,ward-079,79,Ward 79,Zone Ambattur,CMWSSB Division 79,neighbourhood,way,964273473,13.1321450,80.1522320,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273473,false,
chennai,ward-080,80,Ward 80,Zone Ambattur,CMWSSB Division 80,neighbourhood,way,964273472,13.1316055,80.1591660,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273472,false,
chennai,ward-081,81,Ward 81,Zone Ambattur,Ambattur,suburb,node,262308390,13.1193746,80.1507648,OpenStreetMap Overpass,https://www.openstreetmap.org/node/262308390,false,
chennai,ward-081,81,Ward 81,Zone Ambattur,CMWSSB Division 81,neighbourhood,way,964273471,13.1197345,80.1515100,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273471,false,
chennai,ward-081,81,Ward 81,Zone Ambattur,Thiruvengada Nagar,suburb,node,3554563253,13.1173939,80.1452698,OpenStreetMap Overpass,https://www.openstreetmap.org/node/3554563253,false,
chennai,ward-081,81,Ward 81,Zone Ambattur,Venkatapuram,suburb,node,402517481,13.1210150,80.1508292,OpenStreetMap Overpass,https://www.openstreetmap.org/node/402517481,false,
chennai,ward-082,82,Ward 82,Zone Ambattur,CMWSSB Division 82,neighbourhood,way,964273470,13.1281700,80.1689000,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273470,false,
chennai,ward-083,83,Ward 83,Zone Ambattur,CMWSSB Division 83,neighbourhood,way,964273469,13.1235685,80.1884630,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273469,false,
chennai,ward-083,83,Ward 83,Zone Ambattur,Korattur,suburb,node,262308395,13.1115484,80.1846272,OpenStreetMap Overpass,https://www.openstreetmap.org/node/262308395,false,
chennai,ward-084,84,Ward 84,Zone Ambattur,CMWSSB Division 84,neighbourhood,way,964273468,13.1066655,80.1796080,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273468,false,
chennai,ward-084,84,Ward 84,Zone Ambattur,Padi,suburb,node,248559737,13.1035851,80.1920425,OpenStreetMap Overpass,https://www.openstreetmap.org/node/248559737,false,
chennai,ward-085,85,Ward 85,Zone Ambattur,CMWSSB Division 85,neighbourhood,way,964273467,13.1062410,80.1572235,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273467,false,
chennai,ward-086,86,Ward 86,Zone Ambattur,Athipet,village,node,402302817,13.0920430,80.1544514,OpenStreetMap Overpass,https://www.openstreetmap.org/node/402302817,false,
chennai,ward-086,86,Ward 86,Zone Ambattur,CMWSSB Division 86,neighbourhood,way,964273466,13.0919205,80.1609310,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273466,false,
chennai,ward-087,87,Ward 87,Zone Ambattur,CMWSSB Division 87,neighbourhood,way,964273465,13.0949600,80.1829345,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273465,false,
chennai,ward-087,87,Ward 87,Zone Ambattur,CMWSSB Division 89,neighbourhood,way,964273463,13.0911310,80.1849805,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273463,false,
chennai,ward-088,88,Ward 88,Zone Ambattur,CMWSSB Division 88,neighbourhood,way,964273464,13.0962040,80.1903005,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273464,false,
chennai,ward-089,89,Ward 89,Zone Ambattur,Anna Nagar West,suburb,node,257937900,13.0940791,80.1922978,OpenStreetMap Overpass,https://www.openstreetmap.org/node/257937900,false,
chennai,ward-090,90,Ward 90,Zone Ambattur,CMWSSB Division 90,neighbourhood,way,964273462,13.0866230,80.1935660,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273462,false,
chennai,ward-090,90,Ward 90,Zone Ambattur,CMWSSB Division 93,neighbourhood,way,964273459,13.0799660,80.1896840,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273459,false,
chennai,ward-090,90,Ward 90,Zone Ambattur,Thirumangalam,quarter,node,13743101395,13.0835293,80.1956808,OpenStreetMap Overpass,https://www.openstreetmap.org/node/13743101395,false,
chennai,ward-091,91,Ward 91,Zone Ambattur,CMWSSB Division 92,neighbourhood,way,964273460,13.0804245,80.1787480,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273460,false,
chennai,ward-093,93,Ward 93,Zone Ambattur,Mogappair East,suburb,node,262308391,13.0835142,80.1840779,OpenStreetMap Overpass,https://www.openstreetmap.org/node/262308391,false,
chennai,ward-094,94,Ward 94,Zone Annanagar,CMWSSB Division 94,neighbourhood,way,964273458,13.1104050,80.2026100,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273458,false,
chennai,ward-095,95,Ward 95,Zone Annanagar,CMWSSB Division 95,neighbourhood,way,964273457,13.1014140,80.2058325,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273457,false,
chennai,ward-095,95,Ward 95,Zone Annanagar,Malar Colony,neighbourhood,node,3507385209,13.0977956,80.1989321,OpenStreetMap Overpass,https://www.openstreetmap.org/node/3507385209,false,
chennai,ward-096,96,Ward 96,Zone Annanagar,CMWSSB Division 96,neighbourhood,way,964273456,13.1027300,80.2280345,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273456,false,
chennai,ward-096,96,Ward 96,Zone Annanagar,ICF Colony,suburb,node,248560756,13.0995307,80.2202379,OpenStreetMap Overpass,https://www.openstreetmap.org/node/248560756,false,
chennai,ward-097,97,Ward 97,Zone Annanagar,CMWSSB Division 97,neighbourhood,way,964273455,13.0938190,80.2274975,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273455,false,
chennai,ward-098,98,Ward 98,Zone Annanagar,Aspiran Garden,neighbourhood,node,295539859,13.0862695,80.2370386,OpenStreetMap Overpass,https://www.openstreetmap.org/node/295539859,false,
chennai,ward-098,98,Ward 98,Zone Annanagar,Ayanavaram,suburb,node,257937905,13.0946157,80.2354100,OpenStreetMap Overpass,https://www.openstreetmap.org/node/257937905,false,
chennai,ward-098,98,Ward 98,Zone Annanagar,CMWSSB Division 98,neighbourhood,way,964273454,13.0911030,80.2380720,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273454,false,
chennai,ward-099,99,Ward 99,Zone Annanagar,CMWSSB Division 100,neighbourhood,way,964273452,13.0883110,80.2097295,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273452,false,
chennai,ward-099,99,Ward 99,Zone Annanagar,CMWSSB Division 99,neighbourhood,way,964273453,13.0861955,80.2031065,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273453,false,
chennai,ward-100,100,Ward 100,Zone Annanagar,AA Block,neighbourhood,node,3967636343,13.0834977,80.2164744,OpenStreetMap Overpass,https://www.openstreetmap.org/node/3967636343,false,
chennai,ward-100,100,Ward 100,Zone Annanagar,AB Block,neighbourhood,node,3967636344,13.0835934,80.2141151,OpenStreetMap Overpass,https://www.openstreetmap.org/node/3967636344,false,
chennai,ward-100,100,Ward 100,Zone Annanagar,AC Block,neighbourhood,node,3967636345,13.0837153,80.2113538,OpenStreetMap Overpass,https://www.openstreetmap.org/node/3967636345,false,
chennai,ward-100,100,Ward 100,Zone Annanagar,Nagerkoyil Sudalaimuthu Krishnan Nagar,neighbourhood,node,252299742,13.0777508,80.2167134,OpenStreetMap Overpass,https://www.openstreetmap.org/node/252299742,false,
chennai,ward-101,101,Ward 101,Zone Annanagar,Anna Nagar,suburb,node,248559557,13.0872004,80.2164421,OpenStreetMap Overpass,https://www.openstreetmap.org/node/248559557,false,
chennai,ward-101,101,Ward 101,Zone Annanagar,CMWSSB Division 101,neighbourhood,way,964273451,13.0855255,80.2205185,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273451,false,
chennai,ward-101,101,Ward 101,Zone Annanagar,E Block,neighbourhood,node,368392418,13.0869258,80.2194441,OpenStreetMap Overpass,https://www.openstreetmap.org/node/368392418,false,
chennai,ward-101,101,Ward 101,Zone Annanagar,F Block,neighbourhood,node,368392420,13.0868298,80.2216363,OpenStreetMap Overpass,https://www.openstreetmap.org/node/368392420,false,
chennai,ward-101,101,Ward 101,Zone Annanagar,T Block,neighbourhood,node,368392416,13.0894060,80.2165159,OpenStreetMap Overpass,https://www.openstreetmap.org/node/368392416,false,
chennai,ward-101,101,Ward 101,Zone Annanagar,W Block,neighbourhood,node,368392409,13.0866698,80.2164999,OpenStreetMap Overpass,https://www.openstreetmap.org/node/368392409,false,
chennai,ward-102,102,Ward 102,Zone Annanagar,Anna Nagar East,neighbourhood,node,257937894,13.0852124,80.2258887,OpenStreetMap Overpass,https://www.openstreetmap.org/node/257937894,false,
chennai,ward-102,102,Ward 102,Zone Annanagar,Bharathipuram,neighbourhood,node,12167706530,13.0776651,80.2222538,OpenStreetMap Overpass,https://www.openstreetmap.org/node/12167706530,false,
chennai,ward-102,102,Ward 102,Zone Annanagar,CMWSSB Division 102,neighbourhood,way,964273450,13.0838100,80.2281860,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273450,false,
chennai,ward-102,102,Ward 102,Zone Annanagar,Kilpauk Garden,neighbourhood,node,295539862,13.0845407,80.2311064,OpenStreetMap Overpass,https://www.openstreetmap.org/node/295539862,false,
chennai,ward-102,102,Ward 102,Zone Annanagar,Shenoy Nagar,suburb,node,252299890,13.0786669,80.2272547,OpenStreetMap Overpass,https://www.openstreetmap.org/node/252299890,false,
chennai,ward-103,103,Ward 103,Zone Annanagar,CMWSSB Division 103,neighbourhood,way,964273449,13.0820165,80.2403305,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273449,false,
chennai,ward-103,103,Ward 103,Zone Annanagar,CMWSSB Division 104,neighbourhood,way,964273448,13.0824755,80.2485625,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273448,false,
chennai,ward-103,103,Ward 103,Zone Annanagar,Kellys,neighbourhood,node,384508835,13.0828189,80.2433281,OpenStreetMap Overpass,https://www.openstreetmap.org/node/384508835,false,
chennai,ward-103,103,Ward 103,Zone Annanagar,Kilpauk,suburb,node,252300596,13.0832149,80.2379864,OpenStreetMap Overpass,https://www.openstreetmap.org/node/252300596,false,
chennai,ward-103,103,Ward 103,Zone Annanagar,Reserve Bank Staff Quarters,quarter,node,7261159987,13.0785501,80.2391628,OpenStreetMap Overpass,https://www.openstreetmap.org/node/7261159987,false,
chennai,ward-105,105,Ward 105,Zone Annanagar,Arumbakkam,suburb,node,248559495,13.0743710,80.2081312,OpenStreetMap Overpass,https://www.openstreetmap.org/node/248559495,false,
chennai,ward-105,105,Ward 105,Zone Annanagar,CMWSSB Division 105,neighbourhood,way,964273447,13.0680234,80.2096695,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273447,false,
chennai,ward-106,106,Ward 106,Zone Annanagar,Aminjikarai,suburb,node,248559479,13.0721399,80.2205453,OpenStreetMap Overpass,https://www.openstreetmap.org/node/248559479,false,
chennai,ward-106,106,Ward 106,Zone Annanagar,CMWSSB Division 106,neighbourhood,way,964273446,13.0710100,80.2228435,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273446,false,
chennai,ward-106,106,Ward 106,Zone Annanagar,Mehta Nagar,neighbourhood,node,293396984,13.0703783,80.2268067,OpenStreetMap Overpass,https://www.openstreetmap.org/node/293396984,false,
chennai,ward-106,106,Ward 106,Zone Annanagar,Officers Colony,neighbourhood,node,777883462,13.0703159,80.2282954,OpenStreetMap Overpass,https://www.openstreetmap.org/node/777883462,false,
chennai,ward-107,107,Ward 107,Zone Annanagar,Chetpet,suburb,node,247975048,13.0717448,80.2437973,OpenStreetMap Overpass,https://www.openstreetmap.org/node/247975048,false,
chennai,ward-107,107,Ward 107,Zone Annanagar,CMWSSB Division 107,neighbourhood,way,964273445,13.0724655,80.2401340,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273445,false,
chennai,ward-108,108,Ward 108,Zone Annanagar,CMWSSB Division 108,neighbourhood,way,964273444,13.0636262,80.2173493,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273444,false,
chennai,ward-108,108,Ward 108,Zone Annanagar,NGO Colony,neighbourhood,node,293397048,13.0645530,80.2199644,OpenStreetMap Overpass,https://www.openstreetmap.org/node/293397048,false,
chennai,ward-109,109,Ward 109,Zone Teynampet,CMWSSB Division 109,neighbourhood,way,964273443,13.0630940,80.2272490,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273443,false,
chennai,ward-109,109,Ward 109,Zone Teynampet,CMWSSB Division 112,neighbourhood,way,964273440,13.0588950,80.2247575,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273440,false,
chennai,ward-110,110,Ward 110,Zone Teynampet,CMWSSB Division 110,neighbourhood,way,964273442,13.0613980,80.2380910,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273442,false,
chennai,ward-110,110,Ward 110,Zone Teynampet,CMWSSB Division 113,neighbourhood,way,964273439,13.0551520,80.2411175,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273439,false,
chennai,ward-110,110,Ward 110,Zone Teynampet,Mahalingapuram,neighbourhood,node,247688953,13.0567826,80.2364037,OpenStreetMap Overpass,https://www.openstreetmap.org/node/247688953,false,
chennai,ward-110,110,Ward 110,Zone Teynampet,Nungambakkam,suburb,node,247688962,13.0620626,80.2404870,OpenStreetMap Overpass,https://www.openstreetmap.org/node/247688962,false,
chennai,ward-110,110,Ward 110,Zone Teynampet,Pushpa Nagar,neighbourhood,way,1410855659,13.0594569,80.2389972,OpenStreetMap Overpass,https://www.openstreetmap.org/way/1410855659,false,
chennai,ward-111,111,Ward 111,Zone Teynampet,CMWSSB Division 111,neighbourhood,way,964273441,13.0588185,80.2541305,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273441,false,
chennai,ward-111,111,Ward 111,Zone Teynampet,Thousand Lights,suburb,node,247689799,13.0587829,80.2557114,OpenStreetMap Overpass,https://www.openstreetmap.org/node/247689799,false,
chennai,ward-112,112,Ward 112,Zone Teynampet,Trustpuram,neighbourhood,node,314913063,13.0555649,80.2233364,OpenStreetMap Overpass,https://www.openstreetmap.org/node/314913063,false,
chennai,ward-113,113,Ward 113,Zone Teynampet,Gemini,neighbourhood,node,301758149,13.0521036,80.2500075,OpenStreetMap Overpass,https://www.openstreetmap.org/node/301758149,false,
chennai,ward-114,114,Ward 114,Zone Teynampet,Chepauk,suburb,node,247690296,13.0645131,80.2831179,OpenStreetMap Overpass,https://www.openstreetmap.org/node/247690296,false,
chennai,ward-114,114,Ward 114,Zone Teynampet,CMWSSB Division 114,neighbourhood,way,964273438,13.0626525,80.2795785,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273438,false,
chennai,ward-114,114,Ward 114,Zone Teynampet,Lock Nagar,neighbourhood,node,259006493,13.0665028,80.2815982,OpenStreetMap Overpass,https://www.openstreetmap.org/node/259006493,false,
chennai,ward-114,114,Ward 114,Zone Teynampet,Triplicane,suburb,node,247689792,13.0604285,80.2750704,OpenStreetMap Overpass,https://www.openstreetmap.org/node/247689792,false,
chennai,ward-114,114,Ward 114,Zone Teynampet,Zam Bazaar,neighbourhood,node,2218064760,13.0592958,80.2710216,OpenStreetMap Overpass,https://www.openstreetmap.org/node/2218064760,false,
chennai,ward-115,115,Ward 115,Zone Teynampet,CMWSSB Division 115,neighbourhood,way,964273437,13.0560935,80.2658190,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273437,false,
chennai,ward-115,115,Ward 115,Zone Teynampet,Royapettah,suburb,node,247689739,13.0554718,80.2639706,OpenStreetMap Overpass,https://www.openstreetmap.org/node/247689739,false,
chennai,ward-116,116,Ward 116,Zone Teynampet,CMWSSB Division 116,neighbourhood,way,964273436,13.0543945,80.2780245,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273436,false,
chennai,ward-116,116,Ward 116,Zone Teynampet,Mattankuppam,neighbourhood,node,339988118,13.0567200,80.2797427,OpenStreetMap Overpass,https://www.openstreetmap.org/node/339988118,false,
chennai,ward-118,118,Ward 118,Zone Teynampet,CMWSSB Division 118,neighbourhood,way,964273434,13.0463030,80.2554920,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273434,false,
chennai,ward-118,118,Ward 118,Zone Teynampet,Ellaiamman Colony,neighbourhood,node,301947537,13.0469862,80.2519362,OpenStreetMap Overpass,https://www.openstreetmap.org/node/301947537,false,
chennai,ward-118,118,Ward 118,Zone Teynampet,Ganapathy Colony,neighbourhood,node,259686670,13.0508508,80.2597323,OpenStreetMap Overpass,https://www.openstreetmap.org/node/259686670,false,
chennai,ward-118,118,Ward 118,Zone Teynampet,Gopalapuram,suburb,node,243059957,13.0497324,80.2582028,OpenStreetMap Overpass,https://www.openstreetmap.org/node/243059957,false,
chennai,ward-118,118,Ward 118,Zone Teynampet,Poes Garden,neighbourhood,node,257899442,13.0437065,80.2533160,OpenStreetMap Overpass,https://www.openstreetmap.org/node/257899442,false,
chennai,ward-118,118,Ward 118,Zone Teynampet,Teynampet,suburb,node,243059228,13.0443237,80.2498455,OpenStreetMap Overpass,https://www.openstreetmap.org/node/243059228,false,
chennai,ward-118,118,Ward 118,Zone Teynampet,Venus Colony,neighbourhood,node,257898994,13.0401069,80.2549202,OpenStreetMap Overpass,https://www.openstreetmap.org/node/257898994,false,
chennai,ward-119,119,Ward 119,Zone Teynampet,CIT Colony,neighbourhood,node,243060531,13.0413100,80.2604719,OpenStreetMap Overpass,https://www.openstreetmap.org/node/243060531,false,
chennai,ward-119,119,Ward 119,Zone Teynampet,CMWSSB Division 119,neighbourhood,way,964273433,13.0463590,80.2643120,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273433,false,
chennai,ward-120,120,Ward 120,Zone Teynampet,CMWSSB Division 120,neighbourhood,way,964273432,13.0497665,80.2760065,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273432,false,
chennai,ward-120,120,Ward 120,Zone Teynampet,Lloyds Colony,neighbourhood,node,604232151,13.0490735,80.2715991,OpenStreetMap Overpass,https://www.openstreetmap.org/node/604232151,false,
chennai,ward-121,121,Ward 121,Zone Teynampet,CMWSSB Division 121,neighbourhood,way,964273431,13.0439220,80.2720670,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273431,false,
chennai,ward-122,122,Ward 122,Zone Teynampet,CMWSSB Division 122,neighbourhood,way,964273430,13.0288900,80.2467450,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273430,false,
chennai,ward-122,122,Ward 122,Zone Teynampet,Ganesapuram,neighbourhood,node,389518725,13.0308533,80.2450086,OpenStreetMap Overpass,https://www.openstreetmap.org/node/389518725,false,
chennai,ward-122,122,Ward 122,Zone Teynampet,Lotus Colony,neighbourhood,node,386002557,13.0296417,80.2403771,OpenStreetMap Overpass,https://www.openstreetmap.org/node/386002557,false,
chennai,ward-122,122,Ward 122,Zone Teynampet,Nandanam,suburb,node,243060007,13.0286286,80.2402560,OpenStreetMap Overpass,https://www.openstreetmap.org/node/243060007,false,
chennai,ward-122,122,Ward 122,Zone Teynampet,Nandanam Extension,neighbourhood,node,386002558,13.0281859,80.2433142,OpenStreetMap Overpass,https://www.openstreetmap.org/node/386002558,false,
chennai,ward-122,122,Ward 122,Zone Teynampet,Seethammal Colony Extension,neighbourhood,node,363652703,13.0344987,80.2474473,OpenStreetMap Overpass,https://www.openstreetmap.org/node/363652703,false,
chennai,ward-122,122,Ward 122,Zone Teynampet,Sriram Nagar,neighbourhood,node,355515108,13.0313970,80.2500591,OpenStreetMap Overpass,https://www.openstreetmap.org/node/355515108,false,
chennai,ward-123,123,Ward 123,Zone Teynampet,Abhiramapuram,suburb,node,243060101,13.0310236,80.2582995,OpenStreetMap Overpass,https://www.openstreetmap.org/node/243060101,false,
chennai,ward-123,123,Ward 123,Zone Teynampet,Alwarpet,suburb,node,243053506,13.0338602,80.2545491,OpenStreetMap Overpass,https://www.openstreetmap.org/node/243053506,false,
chennai,ward-123,123,Ward 123,Zone Teynampet,CMWSSB Division 123,neighbourhood,way,964273429,13.0311755,80.2569895,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273429,false,
chennai,ward-123,123,Ward 123,Zone Teynampet,East Abhiramapuram,neighbourhood,node,247689703,13.0342682,80.2617914,OpenStreetMap Overpass,https://www.openstreetmap.org/node/247689703,false,
chennai,ward-123,123,Ward 123,Zone Teynampet,Raja Annamalai Puram,suburb,node,243060039,13.0244783,80.2539370,OpenStreetMap Overpass,https://www.openstreetmap.org/node/243060039,false,
chennai,ward-123,123,Ward 123,Zone Teynampet,Seethammal Colony,neighbourhood,node,257899025,13.0359586,80.2534418,OpenStreetMap Overpass,https://www.openstreetmap.org/node/257899025,false,
chennai,ward-123,123,Ward 123,Zone Teynampet,Vaniya Teynampet,neighbourhood,node,1702257060,13.0389894,80.2481110,OpenStreetMap Overpass,https://www.openstreetmap.org/node/1702257060,false,
chennai,ward-124,124,Ward 124,Zone Teynampet,CMWSSB Division 124,neighbourhood,way,964273428,13.0355780,80.2675490,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273428,false,
chennai,ward-124,124,Ward 124,Zone Teynampet,Mylapore,suburb,node,247677540,13.0316473,80.2700166,OpenStreetMap Overpass,https://www.openstreetmap.org/node/247677540,false,
chennai,ward-125,125,Ward 125,Zone Teynampet,CMWSSB Division 125,neighbourhood,way,964273427,13.0357500,80.2757395,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273427,false,
chennai,ward-125,125,Ward 125,Zone Teynampet,Santhome,suburb,node,247689726,13.0298372,80.2757380,OpenStreetMap Overpass,https://www.openstreetmap.org/node/247689726,false,
chennai,ward-126,126,Ward 126,Zone Teynampet,CMWSSB Division 126,neighbourhood,way,964273426,13.0259120,80.2688140,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273426,false,
chennai,ward-126,126,Ward 126,Zone Teynampet,Foreshore Estate,suburb,node,264040697,13.0249209,80.2776875,OpenStreetMap Overpass,https://www.openstreetmap.org/node/264040697,false,
chennai,ward-126,126,Ward 126,Zone Teynampet,Jeth Nagar,neighbourhood,node,410616097,13.0278310,80.2622380,OpenStreetMap Overpass,https://www.openstreetmap.org/node/410616097,false,
chennai,ward-126,126,Ward 126,Zone Teynampet,Mandaveli,suburb,node,247677647,13.0258445,80.2627877,OpenStreetMap Overpass,https://www.openstreetmap.org/node/247677647,false,
chennai,ward-127,127,Ward 127,Zone Kodambakkam,CMWSSB Division 127,neighbourhood,way,964273425,13.0675225,80.1999765,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273425,false,
chennai,ward-127,127,Ward 127,Zone Kodambakkam,Saligramam,suburb,node,248420921,13.0583406,80.1985327,OpenStreetMap Overpass,https://www.openstreetmap.org/node/248420921,false,
chennai,ward-128,128,Ward 128,Zone Kodambakkam,CMWSSB Division 128,neighbourhood,way,964273424,13.0455860,80.1917900,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273424,false,
chennai,ward-128,128,Ward 128,Zone Kodambakkam,Virugambakkam,suburb,node,300218898,13.0475434,80.1922181,OpenStreetMap Overpass,https://www.openstreetmap.org/node/300218898,false,
chennai,ward-129,129,Ward 129,Zone Kodambakkam,CMWSSB Division 129,neighbourhood,way,964273423,13.0529180,80.2033230,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273423,false,
chennai,ward-129,129,Ward 129,Zone Kodambakkam,Kaveri Rangan Colony,neighbourhood,node,361000031,13.0537639,80.2012328,OpenStreetMap Overpass,https://www.openstreetmap.org/node/361000031,false,
chennai,ward-129,129,Ward 129,Zone Kodambakkam,SBI Colony,neighbourhood,node,290752888,13.0537733,80.1989368,OpenStreetMap Overpass,https://www.openstreetmap.org/node/290752888,false,
chennai,ward-129,129,Ward 129,Zone Kodambakkam,Velayudam Colony,neighbourhood,node,301699453,13.0497555,80.2028480,OpenStreetMap Overpass,https://www.openstreetmap.org/node/301699453,false,
chennai,ward-130,130,Ward 130,Zone Kodambakkam,CMWSSB Division 130,neighbourhood,way,964273422,13.0535565,80.2129850,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273422,false,
chennai,ward-131,131,Ward 131,Zone Kodambakkam,CMWSSB Division 131,neighbourhood,way,964273421,13.0411170,80.2027690,OpenStreetMap Overpass,https://www.openstreetmap.org/way/964273421,false,
chennai,ward-131,131,Ward 131,Zone Kodambakkam,Sathya Garden,neighbourhood,way,1410857207,13.0455466,80.1982546,OpenStreetMap Overpass,https://www.openstreetmap.org/way/1410857207,false,
chennai,ward-132,132,Ward 132,Zone Kodambakkam,Ashok Nagar,suburb,node,247689098,13.0400731,80.2159247,OpenStreetMap Overpass,https://www.openstreetmap.org/node/247689098,false,
